2963-11-22 -13.036
2965-04-07 -13.008
2966-03-27 -13.102
2967-03-17 -13.035
2969-07-20 -13.022
2971-11-23 -13.007
2971-12-23 -13.018
2975-03-18 -13.039
2975-04-17 -13.033
2976-03-07 -13.001
2980-12-13 -13.073
2981-12-02 -13.041
2983-04-18 -13.007
2984-04-07 -13.097
2985-03-27 -13.027
2987-07-31 -13.013
2989-12-04 -13.013
2990-01-02 -13.028
2990-12-23 -13.002
2993-03-29 -13.034
2993-04-27 -13.029
2995-08-31 -13.004
2998-12-24 -13.080
2999-12-14 -13.045
