2963-11-22     -13.036
2965-04-07     -13.008
2966-03-27     -13.102
2967-03-17     -13.035
2969-07-20     -13.022
2971-11-23     -13.007
2971-12-23     -13.018
2975-03-18     -13.039
2975-04-17     -13.033
2976-03-07     -13.001
2980-12-13     -13.073
2981-12-02     -13.041
2983-04-18     -13.007
2984-04-07     -13.097
2985-03-27     -13.027
2987-07-31     -13.013
2989-12-04     -13.013
2990-01-02     -13.028
2990-12-23     -13.002
2993-03-29     -13.034
2993-04-27     -13.029
2995-08-31     -13.004
2998-12-24     -13.080
2999-12-14     -13.045
3001-04-29     -13.005
3002-04-19     -13.090
3003-04-09     -13.018
3005-08-12     -13.005
3007-12-16     -13.019
3008-01-14     -13.037
3009-01-03     -13.006
3011-04-10     -13.026
3011-05-09     -13.025
3013-09-11     -13.014
3017-01-04     -13.087
3017-12-25     -13.049
3019-05-11     -13.002
3020-04-29     -13.082
3021-04-19     -13.009
3025-12-26     -13.024
3026-01-25     -13.044
3027-01-14     -13.009
3029-04-20     -13.018
3029-05-20     -13.021
3031-09-23     -13.021
3032-09-11     -13.003
3035-01-16     -13.092
3036-01-05     -13.051
3038-05-11     -13.073
3044-01-07     -13.028
3044-02-05     -13.049
3045-01-25     -13.014
3047-05-02     -13.008
3047-05-31     -13.017
3049-10-03     -13.025
3050-09-23     -13.007
3053-01-26     -13.096
3054-01-16     -13.052
3056-05-21     -13.064
3062-01-17     -13.031
3062-02-15     -13.053
3063-02-05     -13.014
3065-06-10     -13.013
3067-10-14     -13.030
3068-10-03     -13.012
3070-02-17     -13.005
3071-02-06     -13.099
3072-01-27     -13.052
3074-06-01     -13.053
3079-03-09     -13.002
3080-01-28     -13.029
3080-02-27     -13.055
3081-02-16     -13.012
3083-06-22     -13.010
3085-10-25     -13.036
3086-10-14     -13.017
3088-02-28     -13.009
3089-02-17     -13.100
3090-02-06     -13.050
3092-06-12     -13.043
3097-03-20     -13.005
3098-02-08     -13.030
3098-03-09     -13.056
3099-02-27     -13.009
3101-07-03     -13.007
3103-11-06     -13.043
3104-10-26     -13.022
3106-03-12     -13.012
3107-03-01     -13.100
3108-02-19     -13.046
3110-06-24     -13.032
3112-11-25     -13.008
3115-04-01     -13.008
3116-02-20     -13.029
3116-03-21     -13.055
3117-03-10     -13.004
3118-07-25     -13.001
3119-07-14     -13.005
3121-11-16     -13.049
3122-11-06     -13.027
3124-03-22     -13.014
3125-03-12     -13.098
3126-03-01     -13.041
3128-07-04     -13.022
3130-12-07     -13.020
3133-04-11     -13.009
3134-03-02     -13.027
3134-04-01     -13.053
3136-08-04     -13.007
3137-07-25     -13.003
3139-11-28     -13.056
3140-11-16     -13.032
3142-04-02     -13.014
3143-03-23     -13.094
3144-03-12     -13.035
3146-07-16     -13.011
3148-12-17     -13.031
3151-04-23     -13.010
3152-03-13     -13.023
3152-04-11     -13.050
3154-08-15     -13.013
3155-08-05     -13.002
3157-12-08     -13.063
3158-11-28     -13.037
3160-04-13     -13.013
3161-04-02     -13.089
3162-03-23     -13.028
3164-07-26     -13.001
3166-12-29     -13.041
3167-12-18     -13.004
3169-05-03     -13.011
3170-03-24     -13.018
3170-04-23     -13.046
3172-08-26     -13.014
3173-08-15     -13.002
3175-12-19     -13.069
3176-12-08     -13.041
3178-04-24     -13.011
3179-04-14     -13.083
3180-04-02     -13.019
3184-12-09     -13.001
3185-01-08     -13.050
3185-12-29     -13.008
3187-05-14     -13.011
3188-04-04     -13.011
3188-05-03     -13.042
3190-09-06     -13.015
3191-08-27     -13.003
3193-12-30     -13.075
3194-12-19     -13.044
3196-05-04     -13.008
3197-04-24     -13.075
3198-04-14     -13.009
3202-01-30     -13.007
3202-12-21     -13.005
3203-01-19     -13.057
3204-01-09     -13.011
3205-05-25     -13.012
3206-04-15     -13.003
3206-05-14     -13.037
3208-09-16     -13.018
3209-09-06     -13.005
3212-01-10     -13.080
3212-12-30     -13.046
3214-05-16     -13.004
3215-05-05     -13.066
3220-02-10     -13.016
3220-12-31     -13.009
3221-01-30     -13.063
3222-01-19     -13.012
3223-06-05     -13.013
3224-05-25     -13.032
3226-09-28     -13.020
3227-09-17     -13.008
3230-01-21     -13.084
3231-01-10     -13.048
3233-05-16     -13.056
3238-02-20     -13.022
3239-01-12     -13.012
3239-02-10     -13.067
3240-01-31     -13.008
3241-06-15     -13.014
3242-06-05     -13.027
3244-10-08     -13.024
3245-09-28     -13.011
3247-02-11     -13.006
3248-02-01     -13.087
3249-01-21     -13.048
3251-05-27     -13.045
3256-03-03     -13.028
3257-01-22     -13.018
3257-02-20     -13.069
3258-02-10     -13.006
3259-06-27     -13.016
3260-06-15     -13.022
3262-10-19     -13.029
3263-10-09     -13.014
3265-02-22     -13.011
3266-02-11     -13.088
3267-02-01     -13.047
3269-06-06     -13.034
3271-11-09     -13.008
3274-03-14     -13.032
3275-02-02     -13.019
3275-03-04     -13.071
3276-02-21     -13.003
3277-07-07     -13.018
3278-06-27     -13.017
3280-10-30     -13.034
3281-10-19     -13.018
3283-03-05     -13.015
3284-02-23     -13.088
3285-02-11     -13.044
3287-06-18     -13.022
3289-11-19     -13.020
3292-03-25     -13.035
3293-02-13     -13.019
3293-03-14     -13.070
3295-07-18     -13.019
3296-07-07     -13.014
3298-11-10     -13.039
3299-10-31     -13.022
3301-03-16     -13.017
3302-03-06     -13.087
3303-02-24     -13.040
3305-06-29     -13.011
3307-12-01     -13.031
3310-04-06     -13.037
3311-02-25     -13.017
3311-03-26     -13.068
3313-07-30     -13.017
3314-07-19     -13.010
3316-11-21     -13.045
3317-11-11     -13.027
3319-03-28     -13.018
3320-03-16     -13.083
3321-03-06     -13.034
3325-12-12     -13.042
3328-04-16     -13.038
3329-03-07     -13.013
3329-04-06     -13.065
3331-08-10     -13.015
3332-07-29     -13.008
3334-12-03     -13.051
3335-11-22     -13.031
3337-04-07     -13.017
3338-03-28     -13.079
3339-03-17     -13.027
3343-01-03     -13.008
3343-12-23     -13.052
3344-12-12     -13.000
3346-04-28     -13.038
3347-03-19     -13.008
3347-04-17     -13.061
3349-08-20     -13.014
3350-08-10     -13.007
3352-12-13     -13.056
3353-12-03     -13.034
3355-04-18     -13.015
3356-04-07     -13.073
3357-03-28     -13.019
3361-01-13     -13.018
3362-01-02     -13.061
3362-12-23     -13.004
3364-05-08     -13.038
3365-03-29     -13.002
3365-04-27     -13.056
3367-08-31     -13.013
3368-08-20     -13.006
3370-12-24     -13.061
3371-12-14     -13.038
3373-04-29     -13.012
3374-04-18     -13.065
3375-04-08     -13.009
3379-01-24     -13.028
3380-01-14     -13.068
3381-01-02     -13.007
3382-05-19     -13.038
3383-05-09     -13.051
3385-09-11     -13.014
3386-08-31     -13.006
3389-01-04     -13.066
3389-02-02     -13.002
3389-12-24     -13.039
3391-05-10     -13.008
3392-04-29     -13.056
3397-02-04     -13.036
3398-01-24     -13.074
3399-01-14     -13.009
3400-05-30     -13.038
3401-05-20     -13.045
3403-09-23     -13.015
3404-09-12     -13.007
3407-01-16     -13.070
3407-02-15     -13.007
3408-01-06     -13.039
3409-05-21     -13.003
3410-05-11     -13.046
3415-02-16     -13.043
3416-02-05     -13.079
3417-01-25     -13.010
3418-06-11     -13.035
3419-05-31     -13.039
3421-10-03     -13.017
3422-09-23     -13.009
3424-02-07     -13.006
3425-01-26     -13.073
3425-02-25     -13.010
3426-01-16     -13.038
3428-05-21     -13.035
3430-10-24     -13.007
3433-02-26     -13.048
3434-01-17     -13.001
3434-02-16     -13.082
3435-02-05     -13.009
3436-06-21     -13.031
3437-06-11     -13.033
3439-10-15     -13.020
3440-10-03     -13.011
3442-02-17     -13.012
3443-02-07     -13.075
3443-03-08     -13.012
3444-01-27     -13.036
3446-06-02     -13.023
3448-11-03     -13.018
3451-03-10     -13.052
3452-02-27     -13.083
3453-02-16     -13.007
3454-07-02     -13.026
3455-06-22     -13.027
3457-10-25     -13.023
3458-10-15     -13.014
3460-02-29     -13.016
3461-02-17     -13.075
3461-03-19     -13.012
3462-02-07     -13.033
3464-06-12     -13.011
3466-11-14     -13.030
3469-03-20     -13.055
3470-03-10     -13.083
3471-02-27     -13.003
3472-07-13     -13.022
3473-07-02     -13.022
3475-11-05     -13.028
3476-10-25     -13.017
3478-03-11     -13.019
3479-03-01     -13.074
3479-03-30     -13.011
3480-02-18     -13.029
3484-11-25     -13.041
3487-03-31     -13.056
3488-03-20     -13.081
3490-07-24     -13.018
3491-07-14     -13.018
3493-11-16     -13.032
3494-11-05     -13.016
3496-03-21     -13.020
3497-03-11     -13.071
3497-04-09     -13.009
3498-03-01     -13.024
3502-12-07     -13.051
3505-04-12     -13.056
3506-04-01     -13.078
3508-08-04     -13.015
3509-07-25     -13.014
3511-11-28     -13.037
3512-11-17     -13.015
3514-04-03     -13.020
3515-03-23     -13.066
3515-04-22     -13.006
3516-03-12     -13.017
3519-12-29     -13.008
3520-12-17     -13.061
3523-04-23     -13.055
3524-04-12     -13.074
3526-08-16     -13.012
3527-08-05     -13.011
3529-12-08     -13.041
3530-11-28     -13.014
3532-04-13     -13.018
3533-04-03     -13.061
3533-05-02     -13.002
3534-03-23     -13.008
3538-01-08     -13.018
3538-12-29     -13.070
3541-05-03     -13.052
3542-04-23     -13.069
3544-08-26     -13.010
3545-08-16     -13.008
3547-12-20     -13.046
3548-01-18     -13.008
3548-12-08     -13.013
3550-04-24     -13.015
3551-04-14     -13.053
3556-01-20     -13.028
3557-01-08     -13.077
3557-12-29     -13.002
3559-05-15     -13.049
3560-05-03     -13.063
3562-09-06     -13.009
3563-08-27     -13.007
3565-12-30     -13.050
3566-01-29     -13.018
3566-12-20     -13.012
3568-05-05     -13.011
3569-04-24     -13.044
3574-01-30     -13.036
3575-01-20     -13.083
3576-01-09     -13.004
3577-05-25     -13.045
3578-05-15     -13.057
3580-09-17     -13.009
3581-09-06     -13.006
3584-01-11     -13.054
3584-02-09     -13.024
3584-12-30     -13.011
3586-05-16     -13.005
3587-05-06     -13.034
3589-10-07     -13.007
3592-02-10     -13.044
3593-01-30     -13.088
3594-01-20     -13.005
3595-06-05     -13.040
3596-05-25     -13.050
3598-09-28     -13.009
3599-09-18     -13.006
3602-01-21     -13.056
3602-02-19     -13.027
3603-01-11     -13.010
3605-05-16     -13.023
3607-10-18     -13.018
3610-02-21     -13.050
3611-02-10     -13.092
3612-01-31     -13.005
3613-06-16     -13.035
3614-06-05     -13.043
3616-10-08     -13.011
3617-09-28     -13.004
3619-02-12     -13.006
3620-02-01     -13.058
3620-03-02     -13.029
3621-01-21     -13.008
3623-05-27     -13.011
3625-10-29     -13.028
3628-03-03     -13.054
3629-02-21     -13.093
3630-02-10     -13.003
3631-06-27     -13.029
3632-06-16     -13.036
3634-10-20     -13.012
3637-02-22     -13.010
3638-02-12     -13.059
3638-03-13     -13.030
3639-02-01     -13.006
3643-11-09     -13.038
3646-03-14     -13.058
3647-03-04     -13.093
3649-07-07     -13.024
3650-06-27     -13.030
3652-10-30     -13.015
3655-03-05     -13.013
3656-02-23     -13.058
3656-03-23     -13.029
3657-02-12     -13.002
3661-11-19     -13.049
3664-03-25     -13.059
3665-03-14     -13.092
3667-07-19     -13.019
3668-07-07     -13.024
3670-11-10     -13.018
3673-03-16     -13.015
3674-03-05     -13.055
3674-04-04     -13.027
3679-12-01     -13.059
3682-04-05     -13.060
3683-03-26     -13.089
3685-07-29     -13.015
3686-07-19     -13.019
3688-11-21     -13.022
3688-12-20     -13.004
3691-03-27     -13.015
3692-03-16     -13.052
3692-04-14     -13.024
3696-12-21     -13.006
3697-12-11     -13.068
3700-04-16     -13.058
3701-04-06     -13.085
3703-08-10     -13.010
3704-07-30     -13.014
3706-12-03     -13.026
3707-01-01     -13.013
3709-04-07     -13.014
3710-03-28     -13.046
3710-04-26     -13.019
3715-01-03     -13.016
3715-12-23     -13.077
3718-04-28     -13.056
3719-04-17     -13.080
3721-08-20     -13.007
3722-08-10     -13.010
3724-12-13     -13.029
3725-01-12     -13.022
3727-04-19     -13.011
3728-04-07     -13.039
3728-05-07     -13.014
3730-09-10     -13.003
3733-01-13     -13.026
3734-01-03     -13.084
3736-05-08     -13.052
3737-04-28     -13.074
3739-09-01     -13.004
3740-08-20     -13.006
3742-12-25     -13.033
3743-01-23     -13.024
3745-04-29     -13.007
3746-04-19     -13.030
3746-05-18     -13.008
3748-09-20     -13.010
3751-01-24     -13.035
3752-01-14     -13.091
3754-05-19     -13.048
3755-05-09     -13.067
3757-09-11     -13.002
3761-01-04     -13.036
3761-02-02     -13.030
3763-05-10     -13.002
3764-04-29     -13.021
3764-05-28     -13.003
3766-10-01     -13.018
